,Country,Age,Gender,Salary,FormalEducation
57370,United States,35 - 44 years old,Male,180000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
57371,United States,18 - 24 years old,Male,61061.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
57382,United States,18 - 24 years old,Male,52000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
57383,United States,25 - 34 years old,Male,72000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
57387,United States,35 - 44 years old,Male,125000.0,Associate degree
57389,United States,35 - 44 years old,Male,120000.0,"Master’s degree (MA, MS, M.Eng., MBA, etc.)"
57406,United States,25 - 34 years old,Female,85000.0,"Master’s degree (MA, MS, M.Eng., MBA, etc.)"
57410,United States,35 - 44 years old,Male,116000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
57417,United States,35 - 44 years old,Male,130000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
57423,United States,25 - 34 years old,Male,91000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
57430,United States,35 - 44 years old,Male,135000.0,"Master’s degree (MA, MS, M.Eng., MBA, etc.)"
57435,United States,35 - 44 years old,Male,95000.0,"Other doctoral degree (Ph.D, Ed.D., etc.)"
57445,United States,25 - 34 years old,Male,174000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
57460,United States,35 - 44 years old,Female,75200.0,Some college/university study without earning a degree
57463,United States,25 - 34 years old,Male,140000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
57468,United States,25 - 34 years old,Male,61000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
57474,United States,18 - 24 years old,Male,80000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
57480,United States,25 - 34 years old,Male,124000.0,"Master’s degree (MA, MS, M.Eng., MBA, etc.)"
57491,United States,18 - 24 years old,Male,115000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
57500,United States,25 - 34 years old,Male,80000.0,"Master’s degree (MA, MS, M.Eng., MBA, etc.)"
57501,United States,45 - 54 years old,Male,80000.0,"Master’s degree (MA, MS, M.Eng., MBA, etc.)"
57515,United States,25 - 34 years old,Female,82000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
57516,United States,25 - 34 years old,Male,85000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
57517,United States,25 - 34 years old,Male,94100.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
57528,United States,25 - 34 years old,Male,76000.0,Some college/university study without earning a degree
57529,United States,35 - 44 years old,Female,82000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
57551,United States,25 - 34 years old,Male,140000.0,"Other doctoral degree (Ph.D, Ed.D., etc.)"
57575,United States,18 - 24 years old,Male,56000.0,Some college/university study without earning a degree
57583,United States,25 - 34 years old,Male,105000.0,Some college/university study without earning a degree
57589,United States,25 - 34 years old,Male,82000.0,Some college/university study without earning a degree
57598,United States,25 - 34 years old,Male,140000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
57610,United States,25 - 34 years old,Male,80000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
57612,United States,45 - 54 years old,Male,95000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
57614,United States,25 - 34 years old,Male,75000.0,Some college/university study without earning a degree
57615,United States,25 - 34 years old,Female,115000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
57642,United States,45 - 54 years old,Male,225000.0,"Other doctoral degree (Ph.D, Ed.D., etc.)"
57644,United States,18 - 24 years old,Male,100000.0,Some college/university study without earning a degree
57664,United States,25 - 34 years old,Male,150000.0,Some college/university study without earning a degree
57672,United States,25 - 34 years old,Male,115000.0,"Other doctoral degree (Ph.D, Ed.D., etc.)"
57676,United States,25 - 34 years old,Male,80000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
57682,United States,25 - 34 years old,Female,42000.0,"Master’s degree (MA, MS, M.Eng., MBA, etc.)"
57698,United States,18 - 24 years old,Male,62000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
57718,United States,35 - 44 years old,Male,81000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
57732,United States,35 - 44 years old,Male,162000.0,Some college/university study without earning a degree
57745,United States,35 - 44 years old,Male,146000.0,"Master’s degree (MA, MS, M.Eng., MBA, etc.)"
57749,United States,25 - 34 years old,Female,78309.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
57754,United States,25 - 34 years old,Male,140000.0,Some college/university study without earning a degree
57757,United States,25 - 34 years old,Male,135000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
57773,United States,25 - 34 years old,Male,95000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
57777,United States,18 - 24 years old,Male,65000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
57784,United States,18 - 24 years old,Male,53000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
57788,United States,55 - 64 years old,Male,130000.0,"Master’s degree (MA, MS, M.Eng., MBA, etc.)"
57791,United States,25 - 34 years old,Female,121000.0,"Master’s degree (MA, MS, M.Eng., MBA, etc.)"
57795,United States,25 - 34 years old,Male,95000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
57808,United States,55 - 64 years old,Male,170000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
57810,United States,35 - 44 years old,Male,200000.0,Some college/university study without earning a degree
57830,United States,18 - 24 years old,Male,56500.0,Some college/university study without earning a degree
57840,United States,35 - 44 years old,Male,70000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
57848,United States,25 - 34 years old,"Male;Non-binary, genderqueer, or gender non-conforming",5000.0,Some college/university study without earning a degree
57850,United States,25 - 34 years old,Male,65000.0,Some college/university study without earning a degree
57852,United States,35 - 44 years old,Male,55000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
57853,United States,35 - 44 years old,Male,138000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
57858,United States,25 - 34 years old,Female,130000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
57862,United States,25 - 34 years old,Male,75000.0,Some college/university study without earning a degree
57865,United States,18 - 24 years old,Male,119600.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
57876,United States,18 - 24 years old,Male,65500.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
57886,United States,25 - 34 years old,Male,112750.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
57889,United States,35 - 44 years old,Male,162000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
57894,United States,25 - 34 years old,Male,170000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
57898,United States,18 - 24 years old,Male,85000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
57899,United States,45 - 54 years old,Male,105000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
57900,United States,35 - 44 years old,Male,220000.0,"Other doctoral degree (Ph.D, Ed.D., etc.)"
57903,United States,25 - 34 years old,Male,150000.0,"Other doctoral degree (Ph.D, Ed.D., etc.)"
57906,United States,25 - 34 years old,Transgender,98000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
57912,United States,25 - 34 years old,Male,150000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
57914,United States,25 - 34 years old,Male,86000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
57921,United States,25 - 34 years old,Male,275000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
57922,United States,18 - 24 years old,Male,80000.0,Some college/university study without earning a degree
57925,United States,25 - 34 years old,Male,126000.0,"Master’s degree (MA, MS, M.Eng., MBA, etc.)"
57932,United States,25 - 34 years old,Male,92500.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
57934,United States,25 - 34 years old,Male,130000.0,Associate degree
57944,United States,35 - 44 years old,Male,175000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
57950,United States,25 - 34 years old,Male,119000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
57953,United States,25 - 34 years old,Male,103000.0,"Master’s degree (MA, MS, M.Eng., MBA, etc.)"
57954,United States,25 - 34 years old,Male,120000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
57955,United States,35 - 44 years old,Female,1000.0,"Master’s degree (MA, MS, M.Eng., MBA, etc.)"
57960,United States,35 - 44 years old,Male,130000.0,Some college/university study without earning a degree
57966,United States,55 - 64 years old,Male,100000.0,"Other doctoral degree (Ph.D, Ed.D., etc.)"
57984,United States,25 - 34 years old,Female,91000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
57986,United States,25 - 34 years old,Male,50000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
57988,United States,25 - 34 years old,Male,70000.0,Associate degree
57989,United States,25 - 34 years old,Male,78811.0,Associate degree
57991,United States,25 - 34 years old,Male,120000.0,Primary/elementary school
57999,United States,18 - 24 years old,Female,56100.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
58000,United States,45 - 54 years old,Male,13000.0,"Master’s degree (MA, MS, M.Eng., MBA, etc.)"
58005,United States,35 - 44 years old,Male,80000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
58009,United States,18 - 24 years old,Male,80000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
58010,United States,18 - 24 years old,Male,60000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
58012,United States,25 - 34 years old,Male,124000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
58013,United States,25 - 34 years old,Male,84000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
58020,United States,35 - 44 years old,Male,95000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
58023,United States,18 - 24 years old,Male,125000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
58029,United States,25 - 34 years old,Male,97000.0,Some college/university study without earning a degree
58033,United States,25 - 34 years old,Male,63000.0,Associate degree
58042,United States,25 - 34 years old,Male,52000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
58044,United States,25 - 34 years old,Male,80000.0,"Master’s degree (MA, MS, M.Eng., MBA, etc.)"
58055,United States,35 - 44 years old,Male,133000.0,"Master’s degree (MA, MS, M.Eng., MBA, etc.)"
58065,United States,25 - 34 years old,Male,75000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
58067,United States,18 - 24 years old,Male,7750.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
58068,United States,35 - 44 years old,Male,155000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
58070,United States,25 - 34 years old,Male,65000.0,Some college/university study without earning a degree
58071,United States,45 - 54 years old,Male,145000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
58082,United States,35 - 44 years old,Male,100000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
58083,United States,25 - 34 years old,Male,95000000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
58093,United States,18 - 24 years old,Male,470.0,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)"
58098,United States,18 - 24 years old,Male,44000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
58110,United States,25 - 34 years old,Male,68500.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
58123,United States,18 - 24 years old,Male,120000.0,Some college/university study without earning a degree
58125,United States,25 - 34 years old,Male,64000.0,"Professional degree (JD, MD, etc.)"
58129,United States,18 - 24 years old,Male,90000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
58135,United States,25 - 34 years old,Male,154000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
58137,United States,35 - 44 years old,Male,120000.0,Associate degree
58138,United States,25 - 34 years old,Male,105000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
58154,United States,25 - 34 years old,Female,71000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
58155,United States,45 - 54 years old,Male,89100.0,Some college/university study without earning a degree
58156,United States,25 - 34 years old,Male,72100.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
58157,United States,25 - 34 years old,Male,132000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
58158,United States,18 - 24 years old,Male,97000.0,Some college/university study without earning a degree
58159,United States,45 - 54 years old,Male,153000.0,Some college/university study without earning a degree
58191,United States,35 - 44 years old,Male,106000.0,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)"
58192,United States,25 - 34 years old,Male,167000.0,Some college/university study without earning a degree
58203,United States,25 - 34 years old,Male,135000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
58214,United States,25 - 34 years old,Male,240000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
58218,United States,25 - 34 years old,Male,150000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
58219,United States,35 - 44 years old,Male,85000.0,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)"
58221,United States,25 - 34 years old,Male,94000.0,"Master’s degree (MA, MS, M.Eng., MBA, etc.)"
58228,United States,18 - 24 years old,Male,660000.0,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)"
58229,United States,35 - 44 years old,Male,90000.0,"Master’s degree (MA, MS, M.Eng., MBA, etc.)"
58238,United States,18 - 24 years old,Female,122000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
58246,United States,18 - 24 years old,Male,65000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
58250,United States,25 - 34 years old,Male,144000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
58253,United States,25 - 34 years old,Male,72000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
58255,United States,25 - 34 years old,Male,8000.0,"Master’s degree (MA, MS, M.Eng., MBA, etc.)"
58260,United States,25 - 34 years old,"Non-binary, genderqueer, or gender non-conforming",145000.0,"Master’s degree (MA, MS, M.Eng., MBA, etc.)"
58284,United States,18 - 24 years old,Male,58000.0,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)"
58286,United States,25 - 34 years old,Male,85000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
58297,United States,25 - 34 years old,Male,24000.0,"Master’s degree (MA, MS, M.Eng., MBA, etc.)"
58300,United States,45 - 54 years old,Male,110000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
58308,United States,35 - 44 years old,Male,115000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
58317,United States,25 - 34 years old,Male,125000.0,"Master’s degree (MA, MS, M.Eng., MBA, etc.)"
58322,United States,25 - 34 years old,Female,80000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
58323,United States,45 - 54 years old,Male,200000.0,"Master’s degree (MA, MS, M.Eng., MBA, etc.)"
58347,United States,25 - 34 years old,Male,95000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
58352,United States,25 - 34 years old,Male,100000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
58353,United States,25 - 34 years old,Male,130000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
58355,United States,35 - 44 years old,Male,115000.0,Some college/university study without earning a degree
58361,United States,25 - 34 years old,Male,130000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
58369,United States,45 - 54 years old,Male,230000.0,"Master’s degree (MA, MS, M.Eng., MBA, etc.)"
58373,United States,25 - 34 years old,Female,280000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
58375,United States,25 - 34 years old,Male,60000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
58382,United States,25 - 34 years old,Male,108000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
58385,United States,25 - 34 years old,Female,112000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
58386,United States,25 - 34 years old,Male,10000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
58393,United States,18 - 24 years old,Male,55000.0,Some college/university study without earning a degree
58394,United States,25 - 34 years old,Male,70000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
58422,United States,35 - 44 years old,Male,85000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
58430,United States,25 - 34 years old,Male,109300.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
58432,United States,25 - 34 years old,Male,84000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
58440,United States,25 - 34 years old,Male,150000.0,"Master’s degree (MA, MS, M.Eng., MBA, etc.)"
